"","name_text","desc_text","emails","category","logo"
"198","Dance Marathon at the University of Washington","Students spend a year learning invaluable leadership and life skills while raising funds and interacting with Seattle Children's patients and families.","uwdm@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/43e/43eb329fd58df7038d00ec91ee2b8afa.png"
"199","Dance Student Association ","The Dance Student Association (DSA) is a registered student organization meant to foster a supportive dance community at the University of Washington.

Our mission is to promote and advance the art of dance at the University of Washington. 
We foster an active student body which encourages individual and unique forms of expression while achieving a close sense of community within the UW Dance Program. During fall quarter, we coordinate…","dancesa@uw.edu","PERFORMING","https://uws-community.symplicity.com/files/ccd/ccdfa8f0c2d6bead8947c859ab0620d8.png"
"200","DanceFit Gems","The purpose of this organization is to introduce and educate students among the UW community about Dance Fitness 
what it is and how it can be beneficial in improving one’s active lifestyle. 
To provide a safe space to dance out the stress of school,work, etc
To teach students that working out can be a fun way to take a break and to smile
To create a welcoming and respectful community for all huskies who want to join",NA,"RECREATION","https://uws-community.symplicity.com/files/927/927912476b77a4d9c9ce6790adc68745.png"
"201","Dancing Huskies at the University of Washington","Dancing Huskies provides lessons for ten types of ballroom dances including Cha Cha Cha, Jive, Samba, Waltz, Tango and Quick Step etc. for all levels. We also serve as a platform to connect people in the ballroom dance community and help to reduce pressure from heavy schoolwork.

Come and join us now!","danceh@uw.edu","PERFORMING","https://uws-community.symplicity.com/files/cd6/cd6ca87d97b2b80372188dfcde25d24d.jpg"
"202","Dawg Pack Dirt","To get dirt on opposing teams and write it up for the Dawg Pack to enjoy. We do it mostly for basketball, but also for other sports to get more people to go to low profile events.","dpduw@uw.edu","SPORTS","https://uws-community.symplicity.com/files/e3c/e3c5ed3da954fb3d60bdb2768d87c50c.png"
"203","Dead Elk Society","The Dead Elk Society works to promote social interaction and networking between graduate students, faculty and staff in the School of Environmental and Forest Sciences.","deadelk@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/95a/95a0a3d19f044cf266d9bb80ed587caf.jpg"
"204","Dedicated to Soiree Student Association","Our purpose is to hold social events and evening parties to celebrate holidays for all people who like getting together on special occassions.","dssa@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/270/270b1846ad6e1df446327da630150b68.png"
"205","Deisgn Happy Hour at UW","Design Happy Hour at UW is an organization whose purpose is to host a biweekly social event open to design students, faculty, alumni, professionals and interested others. The purpose of this event is to foster rapport between students in different years and design focuses, as well as create lasting relationships with professionals, thereby building a more cohesive design community at UW.",NA,"SPECIAL INTEREST","https://uws-community.symplicity.com/files/9f3/9f3cfeac3affcdc7f1fa30ea6ed07c70.jpeg"
"206","Delta Delta Delta","Our purpose is to establish a perpetual bond of friendship, to develop a stronger character, and to broaden our members' moral and intellectual life.","tridelts@uw.edu","FRATERNITIES & SORORITIES - IFC / PH","https://uws-community.symplicity.com/files/a0c/a0c91b30ac394f9f6080288e2ac2cd3f.jpg"
"207","Delta Delta Sigma Pre-Dental Society","The mission of Delta Delta Sigma is to introduce students to the dental profession and provide a helpful environment for success in their pre-dental academics. The academic road to dental school is difficult and demanding, sometimes even confusing. Delta Delta Sigma's goal is to make that journey as attainable and easy as possible. Delta Delta Sigma is open to all students of all schools and gives equal opportunities to everyone. As stude…","dental@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/1aa/1aab1735a4e48cac956fe9e6af21f839.jpg"
"208","Delta Epsilon Mu, Inc. - Alpha Kappa Chapter","Our goal is to help pre-health students find their passion, connect with other students, access resources, and give back to the community. Dedication, Loyalty, Friendship, and Support are the principles of Delta Epsilon Mu, Inc. We strive to implement these in our efforts.","demuw@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/6a4/6a4b16a9d5bee6834ec97a3628c3e835.png"
"209","Delta Gamma Sorority","The objects of this Fraternity shall be to foster high ideals of friendship among women, to promote their educational and cultural interests, to create in them a true sense of social responsibility and to develop in them the best qualities of character.","uwdg@uw.edu","FRATERNITIES & SORORITIES - IFC / PH","https://uws-community.symplicity.com/files/8a3/8a3f26ca5edcbfbb221f959a60180c1a.jpg"
"210","Delta Kappa Delta Sorority, Inc.","Delta Kappa Delta Sorority, Inc. commits itself to the fostering of a united sisterhood, the development of indomitable spirit, the betterment of the community through humanitarian services, and the education of ourselves and others about the Indian sub-continental culture. Furthermore, we dedicate ourselves to personal, cultural enrichment through the awareness and preservation of our traditions and morals.","dkduw@uw.edu","FRATERNITIES & SORORITIES - UGC","https://uws-community.symplicity.com/files/7af/7af15b3bf4bb8deda80fbbf887042845.png"
"211","Delta Sigma Pi","To foster the study of business in universities, encourage scholarship, social activity and the association of students for their mutual advancement by research and practice, and to promote closer affiliation between the commercial world and students of commerce","uwdsp@uw.edu","BUSINESS","https://uws-community.symplicity.com/files/1a9/1a96a29fcbff23d61a858515988b993a.png"
"212","Delta Tau Delta Fraternity","We focus on building lifetime friendships, and positively impacting the community. We achieve this by providing resources for personal and academic success, as well as hosting and attending social and philanthropic events. We are committed to lives of excellence.","dtdgmf@uw.edu","FRATERNITIES & SORORITIES - IFC / PH","https://uws-community.symplicity.com/files/179/179e9718d0b6e80cb2d3195895964902.png"
"213","Delta Zeta Sorority","Our organization's purpose is to unite women in the bonds of sincere and lasting friendship, support the pursuit of knowledge, promote the moral and social culture of its members, and develop plans for guidance and unity in action.","deltaz@uw.edu","FRATERNITIES & SORORITIES - IFC / PH","https://uws-community.symplicity.com/files/a16/a164a501b7e376d8924b08501c067540.png"
"214","Denatured","The purpose of Denatured is to be an educational journal designed to introduce and elaborate on the biomedical and biotech fields to scientific minds of any experience.","denature@uw.edu","SCIENCES","https://uws-community.symplicity.com/files/4ad/4adf8bab836b31416a2be51e395b32ae.jpg"
"215","Department of Environmental and Occupational Health Sciences Student Advisory Committee","DEOHS SAC's purpose is to promote students' professional development by acting as a conduit of information in matters pertaining to student-faculty relations, administrative policies, career development, personal guidance and social activities.","deohssac@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/f5b/f5b44bae110953533911f2ef0886bc77.jpg"
"216","Department of Rehabilitation Interdisciplinary Student Organization","DRISO is a student run organization that strives to enhance interdisciplinary collaboration within the Department of Rehabilitation Medicine. This is done by hosting social and educational events, as well as promoting service-learning activities.","driso@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/cad/cad6c590a47020d82115761e7f1f8ea4.png"
"217","Desi Dhamaka","The Desi Dhamaka board works yearly to hold the largest South Asian cultural showcase in the Pacific Northwest. Desi Dhamaka is not a competition, but a showcase of student talent. However, with a limited time frame, and overwhelming interest, auditions for performing space is extremely competitive. Each performing group spends hours, weeks, and months preparing their best performance for their audience.","dhamaka@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/bbc/bbc3b7b4976d12073b33a570f1cc8c47.jpg"
